code_insee,nom_commune,maire_prenom,maire_nom,date_naissance,age_au_1er_tour_2026,part_65_plus_2021,part_moins_20_2021,strate,mediane_niveau_vie_2021,mediane_strate_niveau_vie,ecart_niveau_vie_vs_strate,categorie_niveau_vie,phrase_niveau_vie,departement,departement_code
62275,Douriez,Karl,PAILLART,25/12/1969,56.0,27.48,32.44,< 500 hab,22210.0,22370.0,-160.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22210 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62276,Douvrin,Jean-Michel,DUPONT,20/06/1967,58.0,14.23,35.14,5000-9999 hab,21320.0,20460.0,860.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21320 €, proche de la moyenne de la strate (20460 € pour la strate).",Pas-de-Calais,62
62277,Drocourt,Bernard,CZERWINSKI,16/05/1958,67.0,19.84,33.99,2000-3499 hab,20630.0,22735.0,-2105.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20630 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62278,Drouvin-Le-Marais,Catherine,DECOURCELLE,29/07/1964,61.0,7.89,33.56,500-1999 hab,26760.0,23000.0,3760.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 26760 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62279,Duisans,Eric,POULAIN,04/11/1948,77.0,23.49,27.47,500-1999 hab,28940.0,23000.0,5940.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 28940 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62280,Dury,Marc,CAMPBELL,30/09/1957,68.0,16.13,23.23,< 500 hab,21270.0,22370.0,-1100.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21270 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62281,Echinghen,Jacques,LANNOY,18/09/1956,69.0,26.55,21.39,< 500 hab,29980.0,22370.0,7610.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 29980 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62282,Eclimeux,Christophe,DEGRENDELE,31/01/1971,55.0,20.35,20.35,< 500 hab,20430.0,22370.0,-1940.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20430 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62283,Ecoivres,Hervé,BRIDOUX,15/04/1966,59.0,22.14,52.14,< 500 hab,18140.0,22370.0,-4230.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18140 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62284,Ecourt-Saint-Quentin,Stéphane,TONELLE,05/02/1976,50.0,22.22,26.61,500-1999 hab,22330.0,23000.0,-670.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22330 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62285,Ecoust-Saint-Mein,Olivier,HOUPLAIN,11/12/1975,50.0,20.12,29.88,< 500 hab,25110.0,22370.0,2740.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25110 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62286,Ecquedecques,Rosemonde,MULLET,28/01/1961,65.0,28.38,33.78,500-1999 hab,23280.0,23000.0,280.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23280 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62288,Ecques,Brigitte,MERCHIER,27/03/1948,77.0,17.19,31.28,2000-3499 hab,23460.0,22735.0,725.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23460 €, proche de la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62289,Ecuires,Philippe,COUSIN,21/03/1954,71.0,19.16,22.93,500-1999 hab,25110.0,23000.0,2110.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25110 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62290,Ecurie,Charline,CAILLIEREZ,12/11/1966,59.0,13.97,32.17,< 500 hab,27890.0,22370.0,5520.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27890 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62291,,,,,,21.29,29.76,2000-3499 hab,20260.0,22735.0,-2475.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20260 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62292,Elnes,Jacques,DELATTRE,17/04/1954,71.0,16.47,35.65,500-1999 hab,20940.0,23000.0,-2060.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20940 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62293,Embry,Bruno,BOULOGNE,09/04/1976,49.0,19.5,32.37,< 500 hab,18870.0,22370.0,-3500.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18870 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62295,Enquin-Lez-Guinegatte,Hervé,DUPONT,13/09/1961,64.0,21.08,35.57,500-1999 hab,20530.0,23000.0,-2470.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20530 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62296,Enquin-Sur-Baillons,Pierre André,LELEU,22/11/1953,72.0,20.63,43.25,< 500 hab,21090.0,22370.0,-1280.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21090 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62297,Eperlecques,Laurent,DENIS,11/01/1973,53.0,17.86,34.59,3500-4999 hab,21580.0,21515.0,65.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21580 €, proche de la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62298,Epinoy,Corinne,DELEVAQUE,27/07/1961,64.0,12.94,31.57,500-1999 hab,22660.0,23000.0,-340.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22660 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62299,Eps,Philippe,MAYEUR,17/03/1969,56.0,22.94,29.0,< 500 hab,23660.0,22370.0,1290.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23660 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62300,Equihen-Plage,Christian,FOURCROY,20/06/1950,75.0,21.04,29.79,2000-3499 hab,20650.0,22735.0,-2085.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20650 €, plus faible que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62301,Equirre,Marcel,PRIN,22/06/1956,69.0,32.26,16.13,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62302,Ergny,Bruno,CARLU,08/06/1964,61.0,21.13,21.13,< 500 hab,20740.0,22370.0,-1630.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20740 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62303,Erin,Cédric,LECLERCQ,21/09/1972,53.0,20.17,39.91,< 500 hab,20410.0,22370.0,-1960.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20410 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62304,Erny-Saint-Julien,Jean-Claude,DUPONT,28/11/1948,77.0,18.82,41.76,< 500 hab,19540.0,22370.0,-2830.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19540 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62306,Ervillers,Philippe,LEFORT,22/08/1949,76.0,17.05,37.15,< 500 hab,21970.0,22370.0,-400.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 21970 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62307,Escalles,Marc,BOUTROY,04/01/1948,78.0,42.44,19.02,< 500 hab,24740.0,22370.0,2370.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24740 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62308,Escoeuilles,Christian,LEROY,23/01/1966,60.0,11.63,40.2,< 500 hab,20940.0,22370.0,-1430.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20940 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62309,Esquerdes,Olivier,OBERT,06/03/1963,63.0,19.89,32.16,500-1999 hab,21730.0,23000.0,-1270.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21730 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62310,Essars,Gérard,MALBRANQUE,01/10/1946,79.0,18.92,32.4,500-1999 hab,23290.0,23000.0,290.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23290 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62311,Estevelles,Martine,CHWICKO,12/03/1966,60.0,14.85,35.05,2000-3499 hab,22850.0,22735.0,115.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22850 €, proche de la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62312,Estrée,Marc,BRIET,26/12/1954,71.0,21.51,28.32,< 500 hab,22100.0,22370.0,-270.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22100 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62313,Estrée-Blanche,Bernard,DELETRE,05/08/1955,70.0,14.19,36.08,500-1999 hab,18470.0,23000.0,-4530.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 18470 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62314,Estrée-Cauchy,Dorothée,OPIGEZ,22/10/1974,51.0,21.41,32.55,< 500 hab,25440.0,22370.0,3070.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25440 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62315,Estréelles,Hubert,MAQUAIRE,10/08/1973,52.0,16.57,51.74,< 500 hab,24480.0,22370.0,2110.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 24480 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62316,Estrée-Wamin,Arnauld,RICQ,08/07/1966,59.0,26.17,33.18,< 500 hab,21190.0,22370.0,-1180.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21190 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62317,Etaing,Jean-Louis,CAPIEZ,26/05/1958,67.0,13.47,42.38,< 500 hab,23190.0,22370.0,820.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23190 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62318,Etaples,Franck,TINDILLER,13/07/1967,58.0,20.58,29.6,10 000-19 999 hab,19120.0,19710.0,-590.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 19120 €, proche de la moyenne de la strate (19710 € pour la strate).",Pas-de-Calais,62
62319,Eterpigny,Thomas,MEURILLON,03/12/1976,49.0,29.1,27.05,< 500 hab,27010.0,22370.0,4640.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 27010 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62320,Etrun,Michel,MATHISSART,13/07/1958,67.0,16.33,31.0,< 500 hab,23800.0,22370.0,1430.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 23800 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62321,Evin-Malmaison,Valérie,PETIT,21/03/1970,55.0,16.46,34.07,3500-4999 hab,19350.0,21515.0,-2165.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19350 €, plus faible que la moyenne de la strate (21515 € pour la strate).",Pas-de-Calais,62
62322,Famechon,Sébastien,HENQUENET,08/12/1973,52.0,40.0,32.0,< 500 hab,22410.0,22370.0,40.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22410 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62323,Fampoux,Didier,LEDHÉ,27/05/1966,59.0,16.5,36.19,500-1999 hab,25700.0,23000.0,2700.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25700 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62324,Farbus,Nicolas,VASSEUR,13/04/1973,52.0,21.44,32.24,500-1999 hab,25950.0,23000.0,2950.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25950 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62325,Fauquembergues,Alain,MEQUIGNON,11/09/1956,69.0,17.81,34.23,500-1999 hab,17750.0,23000.0,-5250.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 17750 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62326,Favreuil,Dorothée,LEGRAND,30/08/1975,50.0,19.17,27.5,< 500 hab,23010.0,22370.0,640.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 23010 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62327,Febvin-Palfart,Jean-Luc,EVRARD,31/07/1958,67.0,18.24,36.98,500-1999 hab,21000.0,23000.0,-2000.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21000 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62328,Ferfay,Line,GAROT,07/12/1956,69.0,19.93,35.88,500-1999 hab,20620.0,23000.0,-2380.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20620 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62329,Ferques,Denis,JOLY,19/04/1953,72.0,14.04,33.45,500-1999 hab,20400.0,23000.0,-2600.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20400 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62330,Festubert,Jean-Marie,DOUVRY,29/12/1949,76.0,15.58,33.89,500-1999 hab,25790.0,23000.0,2790.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25790 €, plus élevé que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62331,Feuchy,Roger,POTEZ,11/05/1945,80.0,23.23,24.0,500-1999 hab,22970.0,23000.0,-30.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22970 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62332,Ficheux,David,TISON,25/12/1970,55.0,27.62,28.83,< 500 hab,25080.0,22370.0,2710.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25080 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62333,Fiefs,René,CHOQUET,30/05/1954,71.0,16.71,42.28,< 500 hab,19300.0,22370.0,-3070.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19300 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62334,Fiennes,Eloi,BONNINGUES,19/06/1964,61.0,15.53,26.35,500-1999 hab,21970.0,23000.0,-1030.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 21970 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62335,Fillièvres,Jim,DOURLENS,28/12/1961,64.0,26.69,19.92,500-1999 hab,20580.0,23000.0,-2420.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 20580 €, plus faible que la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62336,Fléchin,Jacqueline,DUMETZ,07/04/1949,76.0,21.01,25.63,< 500 hab,19940.0,22370.0,-2430.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19940 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62337,Flers,Ingrid,GAILLARD,29/12/1974,51.0,19.23,21.63,< 500 hab,22250.0,22370.0,-120.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22250 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62338,Fleurbaix,Aimé,DELABRE,10/03/1958,68.0,22.72,28.61,2000-3499 hab,30270.0,22735.0,7535.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 30270 €, plus élevé que la moyenne de la strate (22735 € pour la strate).",Pas-de-Calais,62
62339,Fleury,Jean-Noël,VOISEUX,14/12/1967,58.0,15.62,50.0,< 500 hab,19530.0,22370.0,-2840.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19530 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62340,Floringhem,Christophe,COPPIN,23/01/1971,55.0,14.86,36.57,500-1999 hab,22310.0,23000.0,-690.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22310 €, proche de la moyenne de la strate (23000 € pour la strate).",Pas-de-Calais,62
62341,Foncquevillers,Christophe,LAGNIEZ,27/03/1978,47.0,22.39,36.57,< 500 hab,22090.0,22370.0,-280.0,proche de la moyenne de la strate,"La médiane du niveau de vie est de 22090 €, proche de la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62342,Fontaine-Lès-Boulans,Claude,COQUART,22/10/1946,79.0,18.26,36.52,< 500 hab,,22370.0,,niveau inconnu,Information niveau de vie ou strate manquante.,Pas-de-Calais,62
62343,Fontaine-Lès-Croisilles,Danièle,TABARY,21/10/1950,75.0,20.77,24.62,< 500 hab,25950.0,22370.0,3580.0,plus élevé que la moyenne de la strate,"La médiane du niveau de vie est de 25950 €, plus élevé que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
62344,Fontaine-Lès-Hermans,Eric,POMART,20/05/1971,54.0,9.62,34.62,< 500 hab,19720.0,22370.0,-2650.0,plus faible que la moyenne de la strate,"La médiane du niveau de vie est de 19720 €, plus faible que la moyenne de la strate (22370 € pour la strate).",Pas-de-Calais,62
